pair_key,clean_path,noisy_path,source_pair_key,structure_source,strength_level,target_residual_std,construction_seed,claim_boundary
factorial_15ms_to_500ms_039,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_039.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_039.tif,15ms_to_500ms_039,p99,low,0.0017342818321176656,20260754,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_040,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_040.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_040.tif,15ms_to_500ms_040,p99,low,0.0017088868473728123,20260755,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_041,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_041.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_041.tif,15ms_to_500ms_041,p99,low,0.0017482500520563046,20260756,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_042,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_042.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_042.tif,15ms_to_500ms_042,p99,low,0.0017267181029987123,20260757,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_043,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_043.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_043.tif,15ms_to_500ms_043,p99,low,0.0017639750052320608,20260758,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_044,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_044.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_044.tif,15ms_to_500ms_044,p99,low,0.0016687524715073624,20260759,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_045,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_045.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_045.tif,15ms_to_500ms_045,p99,low,0.0017126714697738325,20260760,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_046,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_046.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_046.tif,15ms_to_500ms_046,p99,low,0.0017368463968679174,20260761,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_047,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_047.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_047.tif,15ms_to_500ms_047,p99,low,0.0017824773975106637,20260762,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_048,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_048.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_048.tif,15ms_to_500ms_048,p99,low,0.0017772483704894858,20260763,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_049,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_049.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_049.tif,15ms_to_500ms_049,p99,low,0.0017293292165857543,20260764,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_050,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_050.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_050.tif,15ms_to_500ms_050,p99,low,0.001786699662257682,20260765,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_051,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_051.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_051.tif,15ms_to_500ms_051,p99,low,0.0017666614632099453,20260766,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_052,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_052.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_052.tif,15ms_to_500ms_052,p99,low,0.0017487091507009795,20260767,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_053,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_053.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_053.tif,15ms_to_500ms_053,p99,low,0.0017638851651490197,20260768,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_054,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_054.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_054.tif,15ms_to_500ms_054,p99,low,0.001709633971222585,20260769,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_055,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_055.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_055.tif,15ms_to_500ms_055,p99,low,0.001786254552941869,20260770,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_056,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_056.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_056.tif,15ms_to_500ms_056,p99,low,0.0017878787887901182,20260771,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_057,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_057.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_057.tif,15ms_to_500ms_057,p99,low,0.0017525496162823222,20260772,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_058,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_058.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_058.tif,15ms_to_500ms_058,p99,low,0.0017628088140768455,20260773,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_059,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_059.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_059.tif,15ms_to_500ms_059,p99,low,0.0017406760945916785,20260774,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_060,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_060.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_060.tif,15ms_to_500ms_060,p99,low,0.0017092487363457255,20260775,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_061,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_061.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_061.tif,15ms_to_500ms_061,p99,low,0.0016856754244728212,20260776,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_062,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_062.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_062.tif,15ms_to_500ms_062,p99,low,0.0017737585731233188,20260777,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_063,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_063.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_063.tif,15ms_to_500ms_063,p99,low,0.001712836760884724,20260778,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_064,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_064.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_064.tif,15ms_to_500ms_064,p99,low,0.0017602432522451524,20260779,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_065,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_065.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_065.tif,15ms_to_500ms_065,p99,low,0.0018256929196163593,20260780,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_066,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_066.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_066.tif,15ms_to_500ms_066,p99,low,0.001799826383974199,20260781,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_067,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_067.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_067.tif,15ms_to_500ms_067,p99,low,0.0018082822865423361,20260782,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_068,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_068.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_068.tif,15ms_to_500ms_068,p99,low,0.0018328698755278598,20260783,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_069,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_069.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_069.tif,15ms_to_500ms_069,p99,low,0.0017343639768324438,20260784,controlled synthetic factorial data; not real ICCD ground truth
factorial_15ms_to_500ms_070,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\shared_clean\factorial_15ms_to_500ms_070.tif,E:\PNGAN-main\iccd-photonics-denoising\reports\e5_noise_factorial\P-L\noisy\factorial_15ms_to_500ms_070.tif,15ms_to_500ms_070,p99,low,0.0017948559785801654,20260785,controlled synthetic factorial data; not real ICCD ground truth
