source_pair_key,15ms_to_500ms_000,15ms_to_500ms_001,15ms_to_500ms_002,15ms_to_500ms_003,15ms_to_500ms_004,15ms_to_500ms_005,15ms_to_500ms_006,15ms_to_500ms_007,15ms_to_500ms_008,15ms_to_500ms_009,15ms_to_500ms_010,15ms_to_500ms_011,15ms_to_500ms_012,15ms_to_500ms_013,15ms_to_500ms_014,15ms_to_500ms_015,15ms_to_500ms_016,15ms_to_500ms_017,15ms_to_500ms_018,15ms_to_500ms_019,15ms_to_500ms_020,15ms_to_500ms_021,15ms_to_500ms_022,15ms_to_500ms_023,15ms_to_500ms_024,15ms_to_500ms_025,15ms_to_500ms_026,15ms_to_500ms_027,15ms_to_500ms_028,15ms_to_500ms_029,15ms_to_500ms_030,15ms_to_500ms_031,15ms_to_500ms_032,15ms_to_500ms_033,15ms_to_500ms_034,15ms_to_500ms_035,15ms_to_500ms_036,15ms_to_500ms_037,15ms_to_500ms_038,15ms_to_500ms_039,15ms_to_500ms_040,15ms_to_500ms_041,15ms_to_500ms_042,15ms_to_500ms_043,15ms_to_500ms_044,15ms_to_500ms_045,15ms_to_500ms_046,15ms_to_500ms_047,15ms_to_500ms_048,15ms_to_500ms_049,15ms_to_500ms_050,15ms_to_500ms_051,15ms_to_500ms_052,15ms_to_500ms_053,15ms_to_500ms_054,15ms_to_500ms_055,15ms_to_500ms_056,15ms_to_500ms_057,15ms_to_500ms_058,15ms_to_500ms_059,15ms_to_500ms_060,15ms_to_500ms_061,15ms_to_500ms_062,15ms_to_500ms_063,15ms_to_500ms_064,15ms_to_500ms_065,15ms_to_500ms_066,15ms_to_500ms_067,15ms_to_500ms_068,15ms_to_500ms_069,15ms_to_500ms_070,15ms_to_500ms_071,15ms_to_500ms_072,15ms_to_500ms_073,15ms_to_500ms_074,15ms_to_500ms_075,15ms_to_500ms_076,15ms_to_500ms_077,15ms_to_500ms_078,15ms_to_500ms_079,15ms_to_500ms_080,15ms_to_500ms_081,15ms_to_500ms_082,15ms_to_500ms_083,15ms_to_500ms_084,15ms_to_500ms_085,15ms_to_500ms_086,15ms_to_500ms_087,15ms_to_500ms_088,15ms_to_500ms_089,15ms_to_500ms_090,15ms_to_500ms_091,15ms_to_500ms_092,15ms_to_500ms_093,15ms_to_500ms_094,15ms_to_500ms_095,15ms_to_500ms_096,15ms_to_500ms_097,15ms_to_500ms_098,15ms_to_500ms_099
15ms_to_500ms_025,0.9342634766376722,0.9351003856582,0.9366106598437678,0.934527203948094,0.9346673394389536,0.926390003335266,0.911211623172773,0.9118684087995498,0.9109263913625129,0.9179490167157662,0.9180486310397789,0.9207133297217464,0.9325040734248076,0.94605862995446,0.9493850392227036,0.9502103920423536,0.9489733264781078,0.9491650434877156,0.9490529764033416,0.9490099355426872,0.9479762352079766,0.9483869705538795,0.9504689646607573,0.9494159587813508,0.9493763534747478,1.0,0.9481490089954836,0.949090255801094,0.9486851606076636,0.9483292960409536,0.9482808772796196,0.949564785774356,0.949006432915808,0.9491327458990534,0.949789715779717,0.9490794943111204,0.9486152069252632,0.9482060345769152,0.9485297732003006,0.9489373532851002,0.9491583187526942,0.948368975056873,0.94870005665263,0.9493949030820809,0.9484072142272852,0.9480943244646408,0.948698737825318,0.9490245647397212,0.9483699498307064,0.9493986281414076,0.9492356955421956,0.9492024147854844,0.9483204788734406,0.9485805736016276,0.9499790193430856,0.9498896083099634,0.949771398244258,0.9494137537559992,0.948643772280632,0.9493228874514428,0.9488258296881688,0.9489530012715348,0.9489845096799908,0.9489431271586638,0.9490779094147476,0.9486664205619252,0.9486394423546912,0.9487283749633958,0.9472712799941524,0.9469689486942896,0.9488653093059896,0.9483187251636476,0.9480714381760504,0.9482267293359428,0.9492793378383596,0.9486682227753718,0.9489108876967266,0.9489500195055935,0.947136260503892,0.9484833260927442,0.947820802693486,0.9489717930281838,0.9484203088137824,0.9485418220285148,0.9486402755485464,0.9475939859149216,0.9495939344754292,0.9491249918332272,0.9483530755232622,0.9485134919555954,0.9493576266895728,0.9482655328532664,0.9489608360830486,0.9490750285069828,0.9477931780343256,0.9483883091929152,0.9487162923881914,0.9485990517879516,0.9484510212741591,0.9489657229821452
15ms_to_500ms_026,0.9355049677124172,0.9352363873089424,0.934775645994028,0.9349109765424476,0.93492899737923,0.9263982539512736,0.9112016573647986,0.9117912689080536,0.912586929989271,0.9186431027296676,0.9198734675457646,0.9206131330760896,0.9336015910814076,0.9472395306942504,0.9501266878261496,0.9493389929965422,0.9494617531074016,0.9489224915222182,0.9499736865419396,0.9491268137815178,0.9494964639767146,0.9500039426148558,0.949670851588322,0.9495530985168414,0.949636366199353,0.9481490089954836,1.0,0.9495510851544888,0.9482783183975274,0.9489130119065692,0.9483656443263312,0.9490907915012444,0.9484563360917893,0.9497244998250736,0.9494144781384972,0.9484102269071732,0.9489718413429808,0.9478372948549452,0.9482509399395324,0.9494395653280432,0.9490704367578624,0.9486585577510396,0.9485888512305384,0.948341657907376,0.947923175070136,0.9483660202853492,0.9485161063723868,0.9490880606490792,0.9498975757565364,0.9482638018136446,0.9495380747141652,0.9484133194067637,0.94876260612005,0.9485177927629193,0.9495100154851556,0.9486700182093912,0.949639861734154,0.9495651168881682,0.9486774683225864,0.9493373610066042,0.9497891370393576,0.9493198268893912,0.9477506527984072,0.9492003099739108,0.9495076914748056,0.9489259990439188,0.9497243017629592,0.948022848834585,0.9468101926474112,0.9473895348479549,0.948911543397312,0.9476999940204208,0.9482792652259212,0.9486311516722996,0.9492494407625796,0.9484816539855728,0.9493008158864326,0.9471158270754412,0.9482815433610394,0.9489371918431704,0.9473098584336456,0.9486068056369524,0.9488362167916324,0.949187884420974,0.9477711452321086,0.9481291873742764,0.949265573957034,0.9486467626348531,0.9486651974077184,0.9493223896950596,0.9482003422509604,0.9485215200394832,0.9492249627771108,0.9489456241726048,0.9490402369555624,0.948413826850693,0.948792940483952,0.9473333607880284,0.9491593497960328,0.9486353116162872
15ms_to_500ms_027,0.936494466947969,0.9366989213752572,0.9375118050492022,0.935520942644546,0.9347736923207478,0.9283319763992056,0.91280536060487,0.914713726909986,0.9139850482351976,0.920023300926767,0.920874118873011,0.9228132447518382,0.9348342892079314,0.948223825049828,0.950967907171378,0.9506270812824114,0.9511296053015872,0.9507914220790322,0.951535356701388,0.9504491320494496,0.9492576063874736,0.949152588441924,0.9499609599378852,0.9502553041965626,0.9495018552209232,0.949090255801094,0.9495510851544888,1.0,0.949121899175982,0.9490631768171944,0.9493147938496014,0.9492084983958228,0.949596998474398,0.9505037298254696,0.9492454599490268,0.9487723350251988,0.9494889697839776,0.9486382060341872,0.9494835555948902,0.9492782972138312,0.949624359473363,0.9490926556987384,0.9494811144533092,0.9502115584383718,0.9496391862562756,0.9488934043762116,0.948802824006016,0.9485565402833916,0.9489048166151032,0.9501440322185164,0.9500708061520432,0.9503344424877022,0.9497591780369838,0.9505986970140526,0.9507108898571092,0.9490760553579596,0.9499881926959164,0.9494398664964026,0.9492668695973274,0.9506431598371774,0.9502597160442712,0.9498317156225854,0.9491558507174064,0.9503154051532376,0.950336773117184,0.9494748006198752,0.9497091874115444,0.948743244537021,0.9478376879413204,0.9492294941449884,0.9496898101576342,0.9493834908502524,0.9483191190077505,0.9498280567062878,0.9499009076899824,0.9496888675128964,0.9497515830880636,0.9495078132872632,0.9483457208554024,0.9494103604090786,0.9491905362086418,0.9494178962430276,0.9497826882542524,0.9483294960320148,0.9496544571067886,0.9484141858580376,0.950583680684221,0.9497315952624152,0.9489234474872132,0.9496420132398108,0.9489680814244854,0.948256475868577,0.9489259662288712,0.9494651002278122,0.9491524845631862,0.9493353399358696,0.948064278557093,0.949817403340917,0.9487995806454568,0.9493191905017648
15ms_to_500ms_028,0.9353616115845396,0.9340860761021862,0.9352299516637428,0.934035541793178,0.9345505267320938,0.926717200268822,0.912073028924884,0.9123920550465074,0.9124665975018376,0.9183828443635558,0.9192009530432768,0.9216547003563708,0.9329629676120068,0.946823247985356,0.9509304750996588,0.9506097853611676,0.9501330688313976,0.9500005545785574,0.9486645277366064,0.9497731149848176,0.9496288647530134,0.9497215018692228,0.950435273195252,0.9495444932663692,0.9498756335986244,0.9486851606076636,0.9482783183975274,0.949121899175982,1.0,0.9492229795944052,0.9491342070779636,0.9496625502431396,0.9498579620275364,0.949023261271974,0.9499216345968526,0.9489362747956636,0.9489200471104264,0.9486619620851094,0.9498627792890156,0.950033521461074,0.949521658297546,0.9489440768279618,0.9488027406108062,0.9489009217180808,0.9490436034254526,0.9491885655898415,0.948624626953317,0.9492785105208466,0.9496947705056136,0.9502250588444264,0.949632733234924,0.9485221216741558,0.949636032048011,0.9485729805606328,0.949758024076214,0.9486997237676442,0.9501421078358612,0.9492075105773372,0.9492055003182924,0.9496692177793864,0.950478804566856,0.9496808318719856,0.9492404682337178,0.9491234934915728,0.949385741354728,0.9490885612970792,0.9482670180867964,0.9487893708258583,0.9481401870514002,0.948690162202502,0.9490670757955896,0.9487593961890484,0.949163868661538,0.948613980951302,0.9494334535720614,0.9490976335889696,0.950097718497372,0.9490236209925322,0.9488920847178184,0.9488118259623992,0.949388381133671,0.9495632025349762,0.948846411158896,0.949148988003354,0.9491894339231384,0.9483599763629684,0.9490229470222916,0.94950861375898,0.9492534332197804,0.9492777073469152,0.9485208178310556,0.9491054906311356,0.948880596029363,0.9496329942700876,0.9480453321225346,0.9498051875223072,0.9484218972866836,0.949161427340907,0.9501318069539628,0.949130571082313
15ms_to_500ms_029,0.9349452912286932,0.9345974562490578,0.9364914134537212,0.9339543275278008,0.934694998217302,0.9265349057476252,0.9121668147394812,0.9120202314747136,0.9124026141259436,0.917636145441916,0.9187289503824568,0.9207202503288164,0.9333159602893546,0.947628921124406,0.9500212920015304,0.9512434465139072,0.95002934852668,0.9497980816794972,0.950904266795307,0.9502644528805014,0.9490683541371192,0.9486977894644408,0.9505280636000492,0.94977785128123,0.9499976961146278,0.9483292960409536,0.9489130119065692,0.9490631768171944,0.9492229795944052,1.0,0.9492682495737425,0.948037521677018,0.9484484266562472,0.9501481499793072,0.9494163916672176,0.9487582197111424,0.949075159754574,0.9482271215977548,0.9505346335224945,0.9500734769569854,0.949613542138906,0.9499784775232164,0.94897817308965,0.948829595929088,0.9478017847179716,0.9482224139128408,0.9483670523362158,0.9494472096811916,0.9484806992663232,0.9499038151550284,0.948776527464866,0.9496750947992944,0.9500909540021968,0.9502148176248132,0.9503782794585672,0.9497493535073802,0.949703182434114,0.9500747390456344,0.949432076986898,0.9497581372476356,0.94988337565746,0.9498287792635975,0.948928596908424,0.9493066160849434,0.9507562161977192,0.949397089821316,0.9483080098264964,0.9494638101014748,0.947070827089276,0.9480177919512892,0.9507974705664164,0.9495756069817524,0.9493050286432514,0.9500052451369811,0.9501052749843616,0.9489925542457665,0.9494268116271942,0.9487838852981352,0.9486935336283252,0.9493477583405948,0.9494673226153536,0.9486741475949814,0.9488547058603872,0.9494378275782084,0.9500677022052838,0.9491471688323272,0.9491915931186592,0.9491306560442015,0.9495697608838554,0.9489260986620632,0.948527606915776,0.9487841268556744,0.9485522745528342,0.9492825307528272,0.9504363640920876,0.9494308863796984,0.9487863172602702,0.9491910693623516,0.949701170382506,0.9493093243660684
15ms_to_500ms_030,0.9366957917491778,0.9360030755007436,0.9370006449647726,0.9353209367111744,0.9351184353079084,0.9294679900628802,0.9138173350234878,0.9143078905235884,0.9139661633803272,0.9204523904643428,0.9208990434621686,0.923544354546812,0.9345007203477812,0.9472973743668603,0.9495588018570454,0.9506048913624392,0.9494559623729028,0.95047376484987,0.9493481913013962,0.94972548409882,0.949639888181692,0.948488763474084,0.9496778139322876,0.9487420258236052,0.9490343665742714,0.9482808772796196,0.9483656443263312,0.9493147938496014,0.9491342070779636,0.9492682495737425,1.0,0.9483762943607904,0.9488244098400094,0.9493404849951792,0.9494349820444064,0.9492123237548772,0.9481703636391506,0.9491771597343748,0.9494908382829836,0.9491587636778472,0.9488503100721888,0.9494029195542454,0.949390663667046,0.9478812140528312,0.9479902750717016,0.9480218365297716,0.9481154952299268,0.948346367439836,0.949863516116193,0.949932377948762,0.9492356413053,0.9480917030240644,0.9490438182630166,0.9483071395484112,0.9496704350031366,0.9499093809462268,0.9480711954475411,0.949188254139876,0.949643754355131,0.9486309989968046,0.949999126059182,0.9487124208969172,0.9483919290051246,0.9488121875723058,0.948676477560778,0.9496611748902092,0.9482370422678592,0.9483303765778598,0.9483306980425762,0.9476443008705824,0.9493728611928318,0.9488375060593648,0.9486940455423032,0.9484431900464368,0.94987134257186,0.9494039496016592,0.9491075465787848,0.9480952241727854,0.948698215343674,0.9482238737031085,0.948588650040748,0.9486210384195326,0.9488621092410946,0.9493809375226246,0.9486286065694388,0.9488063750660596,0.9489659911749548,0.9496683622291352,0.9489536989573304,0.949989711025864,0.9485218437410378,0.9497174113653448,0.9488941409125732,0.9485514479105688,0.9481894876157004,0.9489027325756656,0.9483257163350022,0.9480630341713748,0.948473318695887,0.9483100388466644
15ms_to_500ms_031,0.9361502078106838,0.9376070211756288,0.9365550536016556,0.9366226106976736,0.9351581771943172,0.928711141826811,0.9138325250036826,0.915742532288378,0.9151838242201632,0.9211971840686268,0.9223729843098968,0.9242217267937276,0.9354519757946472,0.9490916369125872,0.950693546202252,0.95029666190137,0.9494711346718776,0.9499420467846822,0.950172557599328,0.9509789996223468,0.9498339429353092,0.9504312751144248,0.9499916270496264,0.9499886139432974,0.9491041591917972,0.949564785774356,0.9490907915012444,0.9492084983958228,0.9496625502431396,0.948037521677018,0.9483762943607904,1.0,0.9492814497669196,0.949663292737385,0.949779681689431,0.9488443277881572,0.94886288816553,0.9482435952586252,0.9494239675730995,0.949208909423391,0.9501349695619856,0.9491416039546512,0.9493464061574112,0.948589550692564,0.948899741108962,0.9492856158994584,0.9499099166081268,0.9481345411664676,0.9484731118550124,0.9503726964588494,0.949349940286312,0.9492938771676313,0.948521800313618,0.9487685693964494,0.9510561167474264,0.948923333697804,0.9505859216395586,0.9500212994098364,0.9481829660310652,0.9495385673664044,0.9493897441240524,0.9491472663733642,0.9482724526777454,0.9493225909024108,0.9500124946445776,0.9486040384984892,0.9480602522386834,0.9487729174825428,0.9469295099692828,0.9483545145147212,0.9493641940261756,0.9467176121760796,0.9490968007361064,0.9488196676874248,0.9488211116716798,0.9485254055580228,0.9501961129119024,0.948777099903671,0.9476114789786252,0.9491937871945528,0.9487640091208928,0.948096281813915,0.9482909469039744,0.948932596214557,0.9497316273805662,0.9481437079575415,0.9495660460017712,0.9493452593465058,0.9487444346216416,0.9490614467206286,0.9484983498681748,0.9478099468722788,0.9486387900565256,0.9487779873170188,0.9479067301872468,0.9489205740088884,0.9477379007303676,0.948262826497186,0.9487016597538616,0.9482381144989126
15ms_to_500ms_032,0.9374325544731432,0.9370274168721242,0.9354016991310772,0.9358617620410894,0.9354308362073872,0.9278301786881312,0.9137655288477706,0.9143958022072588,0.9142593610374448,0.9196374334578128,0.921490251287469,0.9229542418697144,0.9339906326411478,0.9471808308624616,0.95027263007348,0.9490704184020092,0.9494490535547594,0.949780161195779,0.949246917605446,0.9484631703962092,0.9509084617911002,0.9491135765603452,0.9498630717741784,0.949265701421656,0.9496697105215238,0.949006432915808,0.9484563360917893,0.949596998474398,0.9498579620275364,0.9484484266562472,0.9488244098400094,0.9492814497669196,1.0,0.9497690725730876,0.94965740346925,0.9486969566074256,0.9480929083942776,0.9474388407667762,0.948624450663998,0.9496732189190356,0.9503565630495876,0.9490241806041958,0.9498978797473648,0.949147441956776,0.9486005593007204,0.9488772450094504,0.9497854927793676,0.94855126598558,0.948416461366251,0.9494833409816578,0.949212357072746,0.9486167418072832,0.9497336484493194,0.9491411392085092,0.9509560031484432,0.9490789659377016,0.9506785272364668,0.9494492454671596,0.9491012722177162,0.9505822101136568,0.9497790029751532,0.9492142918645164,0.948771845969187,0.9493908113210604,0.9501851582436336,0.9476291531831076,0.9480950927023402,0.9486987970285824,0.9469661536329032,0.9483668880951251,0.9489352030797732,0.948520587156581,0.9484994839365952,0.948816172756746,0.9498146358680244,0.9489410275437244,0.9494353171690544,0.9485774780270264,0.9491249289287464,0.9485891176776046,0.9487103952069108,0.9486481010317206,0.9482944848938252,0.9491234192158212,0.949177517600973,0.948216098774604,0.949538007571012,0.948694824205923,0.9493816407448756,0.9491736474338156,0.9485108026017578,0.9485880808998906,0.9494283996530536,0.9487290918997427,0.9488004994461114,0.9490688877396808,0.948468123825147,0.9480748688766556,0.9489783514593062,0.9488462538336954
15ms_to_500ms_033,0.9351197764992144,0.9367887123467458,0.9371332041983864,0.9353318781510832,0.9353649747524302,0.9266192937398168,0.9108227970906552,0.9113202773169038,0.9114153656583311,0.9172313299405846,0.9196107170179394,0.9208048830868998,0.932637665200404,0.9464042417222884,0.949608986109872,0.9503404096181308,0.949303134479561,0.949269778011659,0.9503458174257984,0.9498804819201864,0.9500473179191514,0.949415641525792,0.9507787218480624,0.9493780254340564,0.9493149223544142,0.9491327458990534,0.9497244998250736,0.9505037298254696,0.949023261271974,0.9501481499793072,0.9493404849951792,0.949663292737385,0.9497690725730876,1.0,0.9501659142060288,0.9502129424940118,0.9494269999503128,0.948895575319144,0.9494483180615506,0.9507698024660188,0.9508325648442096,0.949656368653204,0.9494503084151616,0.9498528696868358,0.9490120514416148,0.9487244785871524,0.9486841133523992,0.9490794562145514,0.949984632525257,0.9499474185102272,0.9500139719968196,0.9499714776439954,0.9493079894579276,0.9491625241186716,0.95102288517119,0.9494058126613354,0.950583068401114,0.9503332275339796,0.94960588073977,0.9499572273923969,0.950263101374886,0.949436095550482,0.9485535162206464,0.9497064696527164,0.9506025851505572,0.9498015262737496,0.9483462941218352,0.9492071484443252,0.9481000338836466,0.9493942244538236,0.9500502791759006,0.9489939013288752,0.9498371244218848,0.9487891011030178,0.9494042966642092,0.9502082181263404,0.9500954505782264,0.9495014110833756,0.9476161088681292,0.9482642744727684,0.9489371182847064,0.9500315023270274,0.9494618647028792,0.9484796934347132,0.9487304456851628,0.9486173608766716,0.9499455081210872,0.9491181451802956,0.9494665917447036,0.9493244455146452,0.9500147582916754,0.9479760507631336,0.949024175693002,0.9496292272982578,0.9491838859513276,0.9490684009401918,0.9491463731837532,0.9496813217947782,0.9494437194538116,0.9490817954389722
15ms_to_500ms_034,0.9349427941287618,0.9356357437891096,0.9369753479760894,0.9362287905736072,0.9348128421738084,0.926594113375906,0.9117042320582746,0.9128761537918126,0.9119667909852464,0.9174205628584176,0.9188158796590626,0.9216460617699028,0.9326648510825544,0.9473589908481316,0.9504976320664678,0.9512816733489518,0.9498074917970976,0.9504103843718548,0.9505079214050705,0.9494016025285256,0.949216394211198,0.9496866599234096,0.9505427305285036,0.9499948839983644,0.9495594986657038,0.949789715779717,0.9494144781384972,0.9492454599490268,0.9499216345968526,0.9494163916672176,0.9494349820444064,0.949779681689431,0.94965740346925,0.9501659142060288,1.0,0.9498412059496256,0.9489788057596712,0.948458838201471,0.9500441820592824,0.9495757838304087,0.949842670047271,0.9502800368704716,0.950604409710265,0.9505996230834408,0.9494266140152012,0.949213249164033,0.9499476169977428,0.9498070515403488,0.9497309281448186,0.9504111452865612,0.9493890553675324,0.950710724499676,0.9497209112530756,0.9501044833092394,0.9506474279069356,0.9500909038206344,0.9509871641723096,0.9507241220626712,0.9491353923788836,0.949774586550224,0.9499517003841988,0.9501444073180456,0.949521908345262,0.9494170030141909,0.9511129517492928,0.9483263621811177,0.9487903535001576,0.9510399113341446,0.9478340611676234,0.9493293668264045,0.9502763157168946,0.9493078875020766,0.949598613670169,0.9498575732970596,0.9502284757574768,0.9495357959463177,0.9494464172075804,0.9486413848705304,0.948385601583316,0.9497542949945884,0.9483807360754186,0.94919832679749,0.9494126191773076,0.9493963538830364,0.9504424593626464,0.9482946908247196,0.9495397724515996,0.9479980723146694,0.9486854903075548,0.949255189773604,0.9489994424658365,0.9496085556590992,0.9503542728191682,0.9493468385217492,0.9493595705681048,0.9491169163420826,0.9485915126276412,0.9488755417322712,0.9499060433869376,0.9499820435465166
15ms_to_500ms_035,0.9352635865200704,0.9363305646793638,0.936877498354228,0.9340214995578237,0.9339843549779973,0.9251466360522388,0.9103321026732536,0.9110388602398104,0.9110755584109816,0.9173959581613916,0.9182087020038832,0.9205688372594522,0.9311834179898628,0.9467488627054228,0.949709670882803,0.950834384057636,0.9505263140095072,0.9491112508616132,0.949522959261902,0.9499341947543292,0.9492060380757368,0.949012978244229,0.9502903073922268,0.9490063064834272,0.9496148773151228,0.9490794943111204,0.9484102269071732,0.9487723350251988,0.9489362747956636,0.9487582197111424,0.9492123237548772,0.9488443277881572,0.9486969566074256,0.9502129424940118,0.9498412059496256,1.0,0.9487382099712448,0.9483106212590784,0.9491508298568678,0.949271726538518,0.9500434969533696,0.9503267089329478,0.9497378581767536,0.9496835738622372,0.9488663792765324,0.9499299095512034,0.9486482832171618,0.948131729690715,0.9491648336727464,0.9499974689204704,0.9491148758311344,0.9494429743148683,0.94927887001409,0.9492836506839712,0.9502824030366824,0.948661952446239,0.9496078681209856,0.9495464425749144,0.948364866147926,0.9488143783953324,0.9496420744300308,0.9485652009615854,0.949437389408778,0.9494877327915844,0.94923748976082,0.9496398916281072,0.9489106351570415,0.9490382180267836,0.9471238027561862,0.949030191559351,0.9491374029736086,0.94931216338171,0.948207698708864,0.9492492169893524,0.9494125711283614,0.9497406532554876,0.9500540939468504,0.9487289593660968,0.9481271826632408,0.9487577966975562,0.9498683851138016,0.9491745990448964,0.9488066421549464,0.9489640171492923,0.94919495429388,0.9487009378073474,0.9490507906091435,0.949153318903792,0.9491776130092364,0.9494075755242736,0.9491263673790103,0.9488888135417304,0.9499985071394214,0.9499730166722492,0.949157898659594,0.9497423982276132,0.9489152571853297,0.9490363291593537,0.9495775827774448,0.949811377718941
15ms_to_500ms_036,0.9356573212282084,0.9358983915653134,0.9361661500120644,0.934705419601001,0.9341838144713448,0.9269040865376222,0.9114583655596924,0.912459747671369,0.9126222764420588,0.9181130383200248,0.9191772024286636,0.9215993050537858,0.93302047482854,0.9469580345123448,0.9499791459606676,0.9502233122743574,0.9498899605642822,0.950004085231324,0.949956953800436,0.948999811179471,0.9486302618318464,0.948775133028245,0.94885859571793,0.9495734889438562,0.9497488827569784,0.9486152069252632,0.9489718413429808,0.9494889697839776,0.9489200471104264,0.949075159754574,0.9481703636391506,0.94886288816553,0.9480929083942776,0.9494269999503128,0.9489788057596712,0.9487382099712448,1.0,0.948031617339218,0.9485456634535884,0.9482996502859724,0.9496041547299978,0.9475989861143016,0.949036979375188,0.9488637162257196,0.94860902118736,0.9484939808070322,0.9479417845958734,0.948501629166676,0.9482054182020212,0.950010023209404,0.9485385976841656,0.9491243066286376,0.9493174790489264,0.9488730850177284,0.9497888427758624,0.9491396844312046,0.9490591657370082,0.9490214633522468,0.9483240037831638,0.9489750810310844,0.9489819969595892,0.949022490496475,0.9485723414283478,0.9490398580828794,0.9504360686532876,0.9485627058406876,0.94775298728206,0.9488492466514408,0.9478447591694704,0.948184688441788,0.9484496754973925,0.9487146022411026,0.9479710375763596,0.9485821274985644,0.9486111296068584,0.9490036329089236,0.949063073014592,0.9481699704575456,0.947473606000816,0.9498079238504428,0.9485196840520992,0.9489258153425312,0.948227058754324,0.948609748773262,0.9491816915404366,0.94861293035812,0.9496393414461874,0.948987743498422,0.948045476632946,0.9490641646397028,0.9490536126940344,0.9483524709461766,0.9493972687715352,0.949286781760748,0.9478148009721856,0.9490215650873904,0.948520171916305,0.948012055044037,0.9479036330661832,0.9485385230090886
15ms_to_500ms_037,0.935332925393174,0.935952414065921,0.935050188630631,0.9336251664203276,0.9335386007186168,0.9260904865572522,0.9101275273779278,0.9116234604033286,0.9110286824888524,0.917587236767044,0.9185279226534574,0.9213249593961392,0.9324493899226196,0.946774833969382,0.9497427112134752,0.950543351183394,0.9492758101220612,0.9500398363647488,0.9493826001032928,0.9493521567506366,0.9483815549030516,0.9488968975447816,0.9489861439381984,0.9491505103469076,0.9487982179554612,0.9482060345769152,0.9478372948549452,0.9486382060341872,0.9486619620851094,0.9482271215977548,0.9491771597343748,0.9482435952586252,0.9474388407667762,0.948895575319144,0.948458838201471,0.9483106212590784,0.948031617339218,1.0,0.9491128300354562,0.9489685104527568,0.948603535038691,0.9480297791958324,0.9498398853555944,0.9493664693622036,0.948276394661421,0.9477324517520715,0.9478418778307552,0.9494740025665692,0.9486360951232212,0.949706278451295,0.949298584592251,0.9487629749093924,0.9483555113741418,0.949117092663964,0.9497854302603266,0.9480356107253184,0.9497358852993992,0.949677058737896,0.9483801911176188,0.9485242138772312,0.9483520462741916,0.948697151423679,0.9484289035190728,0.9485136867720892,0.9492419571325266,0.9486944866876644,0.9489292141885812,0.9488222884509276,0.9469714668052092,0.947688992165581,0.9484804749651496,0.9479245483001968,0.9482281602226108,0.9480654087527132,0.9483052983167052,0.9486764772956215,0.9490028231210832,0.948883198905312,0.9485404344917172,0.9486318351376434,0.949047999751304,0.9479349737686537,0.947890266145898,0.947938877759286,0.9495355338486808,0.9490166880113332,0.949695622741166,0.9505032353689132,0.9489969177837296,0.9489192531473224,0.9483063414993746,0.9486728742890544,0.948547179249442,0.9481891720038906,0.9486741589260388,0.947793689510458,0.9476714365766384,0.9476929523229,0.9482716031051268,0.9477021483349112
15ms_to_500ms_038,0.9355935481877848,0.936504990564922,0.9357434101805556,0.9344724560812372,0.934722876545346,0.9271210324857524,0.9116416905473724,0.9119498039619932,0.912256223023396,0.9179165358928972,0.9188677295450208,0.9210201152310876,0.9320856764524325,0.9476837414583784,0.949025095487848,0.9502419847449792,0.9500857158514466,0.9500532474155586,0.9496325902539324,0.9491306167689442,0.9485483923284048,0.9493866246202368,0.9500129350703954,0.9489847578977552,0.950002758040719,0.9485297732003006,0.9482509399395324,0.9494835555948902,0.9498627792890156,0.9505346335224945,0.9494908382829836,0.9494239675730995,0.948624450663998,0.9494483180615506,0.9500441820592824,0.9491508298568678,0.9485456634535884,0.9491128300354562,1.0,0.9488742897641284,0.9497386146241796,0.950012356373436,0.9490545341273644,0.9483282243700072,0.9487889090234292,0.9472948199266076,0.9491344960295608,0.9493133671101645,0.9492235933589112,0.9496884405375214,0.949862150420517,0.9489343872092412,0.9487786163303428,0.9491694209211446,0.9491981459647022,0.949594532965196,0.949278355152266,0.9491725285275984,0.9491660066070062,0.9493908095550296,0.9501753871767245,0.9484818039896102,0.9496298273950128,0.949494293942515,0.9495720820398448,0.9495439391718544,0.9489695385711634,0.9484466615810871,0.9476146045545688,0.9486049691445476,0.9496446574512056,0.9491269909291792,0.9488230731410054,0.9489226177446743,0.9497263360475476,0.9483077919978228,0.948408878144715,0.948747486915088,0.9482406042921966,0.9489141971230866,0.9493382115217864,0.948644520342146,0.9487288525725852,0.9483677701114864,0.9488489762595012,0.9487249130314588,0.9489822712991824,0.9487390629278992,0.9492211288841064,0.949622539421235,0.9489544288938132,0.9482491108105005,0.9490054167134484,0.9491086216575696,0.948220544483611,0.948724842960532,0.948659464596228,0.948876073854454,0.9502435409329744,0.9484179540742466
