split,pair_type,pair_id,content_id,condition_id,scene_id,sigma_DN,seed,residual_mean_DN,residual_std_DN,residual_std_relative_error,residual_skewness,residual_excess_kurtosis,negative_before_clipping_ratio,above_one_before_clipping_ratio,added_zero_ratio,added_one_ratio,brightness_shift_DN,gradient_ratio,noisy_round_trip_max_error_DN,residual_reconstruction_max_error_DN,patch_height,patch_width,number_of_pixels,standard_error_mean_DN,z_mean,clipping_mean_contribution_DN,pair_gate_pass,failure_reason
training,G,train_content_001_high_G,content_001,high,single_unknown_source_group,91.4432,3129077439,0.17467373867325342,91.31475393682366,0.001404654071339814,0.0017116240924224257,-0.0009362697601318359,0.0,0.0,0.0,0.0,0.17467378648092335,1.1476014439044981,0.5,0.5,512,512,262144,0.1786,0.9780164539375891,4.780766993395247e-08,True,
training,CG_SHARED,train_content_001_high_CG_SHARED,content_001,high,single_unknown_source_group,148.4405090006516,3129077439,0.28354932070216526,148.2320068736005,0.0014046174353266419,0.0017115818336606026,-0.000934600830078125,0.0,0.0,0.0,0.0,0.283549360005555,1.389017728908505,0.5,0.5,512,512,262144,0.28992286914189763,0.9780163998149006,3.930338970947744e-08,True,
training,G,train_content_002_low_G,content_002,low,single_unknown_source_group,91.4432,2146050556,-0.022754760495512838,91.60023669432039,0.0017173140738773603,-0.005444272421300411,0.0012009143829345703,0.0,0.0,0.0,0.0,-0.022754783793290656,2.0588939949117715,0.5,0.5,512,512,262144,0.1786,-0.12740627377106853,-2.3297777818065413e-08,True,
training,CG_SHARED,train_content_002_low_CG_SHARED,content_002,low,single_unknown_source_group,55.29993549356029,2146050556,-0.013760850719906514,55.39490097124445,0.0017172800806470076,-0.005444176960736513,0.0012006759643554688,0.0,0.0,0.0,0.0,-0.013760930602413346,1.3866706358209502,0.5,0.5,512,512,262144,0.10800768651085994,-0.12740621676516412,-7.988250683155229e-08,True,
training,G,train_content_002_mid_G,content_002,mid,single_unknown_source_group,91.4432,2905330284,0.161487649823873,91.4835696019267,0.0004414718855715767,-0.0039361994713544846,0.0071849822998046875,0.0,0.0,0.0,0.0,0.161487626397383,1.418552738656335,0.5,0.5,512,512,262144,0.1786,0.9041861692266125,-2.342648999786867e-08,True,
training,CG_SHARED,train_content_002_mid_CG_SHARED,content_002,mid,single_unknown_source_group,88.23103152697934,2905330284,0.1558149780884862,88.26998130065292,0.0004414520945691201,-0.003936090972274542,0.007185220718383789,0.0,0.0,0.0,0.0,0.15581502831785166,1.3897598616230054,0.5,0.5,512,512,262144,0.17232623345113152,0.9041860601721584,5.022936544474277e-08,True,
training,G,train_content_002_high_G,content_002,high,single_unknown_source_group,91.4432,3624578085,0.26758253468709325,91.48788027600243,0.0004886123408019851,0.003300364827737212,0.0039920806884765625,0.0,0.0,0.0,0.0,0.2675825912597851,1.1483672599974069,0.5,0.5,512,512,262144,0.1786,1.498222478651138,5.657269186443159e-08,True,
training,CG_SHARED,train_content_002_high_CG_SHARED,content_002,high,single_unknown_source_group,148.4405090006516,3624578085,0.4343689579232202,148.51304430523854,0.0004886489885765029,0.0033003732096403837,0.003990888595581055,0.0,0.0,0.0,0.0,0.4343691933309124,1.3893329436791995,0.5,0.5,512,512,262144,0.28992286914189763,1.4982224727868088,2.3540769217289537e-07,True,
training,G,train_content_003_low_G,content_003,low,single_unknown_source_group,91.4432,1700311549,0.08484748642499718,91.30831992830252,0.0014750147818261032,0.0036056924145668745,-0.016452312469482422,0.0,0.0,0.0,0.0,0.08484746972130974,2.028888444367818,0.5,0.5,512,512,262144,0.1786,0.4750699127939371,-1.6703687433228254e-08,True,
training,CG_SHARED,train_content_003_low_CG_SHARED,content_003,low,single_unknown_source_group,55.29993549356029,1700311549,0.05131120715358885,55.21836538930009,0.0014750488139303596,0.003605858189985156,-0.01645207405090332,0.0,0.0,0.0,0.0,0.051311255540755774,1.3748618326332933,0.5,0.5,512,512,262144,0.10800768651085994,0.47506995854808554,4.838716692601164e-08,True,
training,G,train_content_003_mid_G,content_003,mid,single_unknown_source_group,91.4432,2017060756,-0.3058440754334415,91.65597479848898,0.002326852062143269,0.0048609268851578236,0.0007035732269287109,0.0,0.0,0.0,0.0,-0.3058440244989846,1.4138576467068382,0.5,0.5,512,512,262144,0.1786,-1.7124528299744763,5.0934456874429657e-08,True,
training,CG_SHARED,train_content_003_mid_CG_SHARED,content_003,mid,single_unknown_source_group,88.23103152697934,2017060756,-0.2951005465267177,88.43633034172196,0.0023268323081980825,0.0048608784563839436,0.0007030963897705078,0.0,0.0,0.0,0.0,-0.2951006466729833,1.3854377823683448,0.5,0.5,512,512,262144,0.17232623345113152,-1.7124528321475945,-1.0014626561360984e-07,True,
training,G,train_content_003_high_G,content_003,high,single_unknown_source_group,91.4432,1975167788,-0.06931107386633384,91.80208539589309,0.003924681068609614,-0.005656213033944368,-0.007876873016357422,0.0,0.0,0.0,0.0,-0.06931089134237567,1.143903323935871,0.5,0.5,512,512,262144,0.1786,-0.38807992086413123,1.8252395816986677e-07,True,
training,CG_SHARED,train_content_003_high_CG_SHARED,content_003,high,single_unknown_source_group,148.4405090006516,1975167788,-0.11251324847117727,149.0230961441615,0.003924718039786354,-0.005656044464558363,-0.00787663459777832,0.0,0.0,0.0,0.0,-0.11251303465879658,1.380008816763204,0.5,0.5,512,512,262144,0.28992286914189763,-0.38807993589532824,2.1381238068940434e-07,True,
training,G,train_content_004_low_G,content_004,low,single_unknown_source_group,91.4432,46275965,0.1381727247893641,91.31446013301344,0.0014078670364397112,-0.005259559955447912,0.006281852722167969,0.0,0.0,0.0,0.0,0.13817270229933953,2.0470080854301043,0.5,0.5,512,512,262144,0.1786,0.7736434758643006,-2.2490024564891797e-08,True,
training,CG_SHARED,train_content_004_low_CG_SHARED,content_004,low,single_unknown_source_group,55.29993549356029,46275965,0.08355943932166536,55.222078652810886,0.001407901113347074,-0.005259510595351458,0.006281852722167969,0.0,0.0,0.0,0.0,0.08355943498092433,1.381719841466405,0.5,0.5,512,512,262144,0.10800768651085994,0.773643450952573,-4.340741030506301e-09,True,
training,G,train_content_004_mid_G,content_004,mid,single_unknown_source_group,91.4432,95403734,-0.18858082898726836,91.45276069195096,0.00010455333967918997,-0.004495748784393072,0.0012407302856445312,0.0,0.0,0.0,0.0,-0.18858083697913308,1.4144259890351258,0.5,0.5,512,512,262144,0.1786,-1.055883700936553,-7.99186472555391e-09,True,
training,CG_SHARED,train_content_004_mid_CG_SHARED,content_004,mid,single_unknown_source_group,88.23103152697934,95403734,-0.18195645363529178,88.24025463622385,0.00010453362139029093,-0.004495766945183277,0.0012416839599609375,0.0,0.0,0.0,0.0,-0.1819565351155017,1.385819395016072,0.5,0.5,512,512,262144,0.17232623345113152,-1.055883657359059,-8.148020991249894e-08,True,
training,G,train_content_004_high_G,content_004,high,single_unknown_source_group,91.4432,1946068576,-0.14119665472295218,91.55875088401935,0.0012636356122635909,0.008545991964638233,0.002132415771484375,0.0,0.0,0.0,0.0,-0.1411968207415093,1.144966474705481,0.5,0.5,512,512,262144,0.1786,-0.7905747744846146,-1.6601855712394809e-07,True,
training,CG_SHARED,train_content_004_high_CG_SHARED,content_004,high,single_unknown_source_group,148.4405090006516,1946068576,-0.2292057424299383,148.62808919208246,0.001263672515634157,0.008546142838895321,0.002134084701538086,0.0,0.0,0.0,0.0,-0.22920594725986732,1.3840116150282145,0.5,0.5,512,512,262144,0.28992286914189763,-0.7905748970694602,-2.0482992901804664e-07,True,
training,G,train_content_005_low_G,content_005,low,single_unknown_source_group,91.4432,3535603540,0.05642281241683755,91.69810196715892,0.0027875442587192377,-0.0018946845084428787,0.006471157073974609,0.0,0.0,0.0,0.0,0.05642274976061845,2.138745835075317,0.5,0.5,512,512,262144,0.1786,0.3159172027818452,-6.265621910195307e-08,True,
training,CG_SHARED,train_content_005_low_CG_SHARED,content_005,low,single_unknown_source_group,55.29993549356029,3535603540,0.03412147635517199,55.45408462909852,0.0027875102233379107,-0.0018945438787341118,0.006470918655395508,0.0,0.0,0.0,0.0,0.03412143281513291,1.4172016668144714,0.5,0.5,512,512,262144,0.10800768651085994,0.3159171116190989,-4.354003907414139e-08,True,
training,G,train_content_005_mid_G,content_005,mid,single_unknown_source_group,91.4432,1550075995,0.022146728511743013,91.4679108371996,0.00027023154482336693,-0.0017772371647879481,-0.006753444671630859,0.0,0.0,0.0,0.0,0.02214675910487962,1.4413428581085943,0.5,0.5,512,512,262144,0.1786,0.12400183937146143,3.059313660735974e-08,True,
training,CG_SHARED,train_content_005_mid_CG_SHARED,content_005,mid,single_unknown_source_group,88.23103152697934,1550075995,0.021368771856908386,88.25487257030238,0.00027021154474155126,-0.0017772084102034569,-0.006752967834472656,0.0,0.0,0.0,0.0,0.021368790779625613,1.4108068416967505,0.5,0.5,512,512,262144,0.17232623345113152,0.12400185061184064,1.8922717226477204e-08,True,
training,G,train_content_005_high_G,content_005,high,single_unknown_source_group,91.4432,2760152787,0.021649444747910307,91.27903165177138,0.0017953040601010053,0.003328976221382618,0.003161907196044922,0.0,0.0,0.0,0.0,0.0216492431176718,1.1558548329692977,0.5,0.5,512,512,262144,0.1786,0.12121749578897148,-2.0163023850550132e-07,True,
training,CG_SHARED,train_content_005_high_CG_SHARED,content_005,high,single_unknown_source_group,148.4405090006516,2760152787,0.0351437303348161,148.17401859426874,0.0017952673982118538,0.003328966209664941,0.0031614303588867188,0.0,0.0,0.0,0.0,0.0351436356528545,1.410702132183072,0.5,0.5,512,512,262144,0.28992286914189763,0.12121751705490892,-9.468196160433706e-08,True,
training,G,train_content_006_low_G,content_006,low,single_unknown_source_group,91.4432,1716790567,0.16351788146402035,91.36990009425702,0.0008015894647495391,0.0032722277101129293,0.0042514801025390625,0.0,0.0,0.0,0.0,0.16351789900275193,2.2037637132973815,0.5,0.5,512,512,262144,0.1786,0.9155536476148955,1.753873157817054e-08,True,
training,CG_SHARED,train_content_006_low_CG_SHARED,content_006,low,single_unknown_source_group,55.29993549356029,1716790567,0.09888682123270887,55.25560577152389,0.0008016233950501415,0.0032721722964197397,0.004250526428222656,0.0,0.0,0.0,0.0,0.09888677846342286,1.439016301306376,0.5,0.5,512,512,262144,0.10800768651085994,0.9155535538923519,-4.276928600166485e-08,True,
training,G,train_content_006_mid_G,content_006,mid,single_unknown_source_group,91.4432,1673766923,-0.05765834426544114,91.31973473378936,0.0013501853195277958,0.006625751964747906,-0.0041239261627197266,0.0,0.0,0.0,0.0,-0.05765829788244581,1.4736936494479254,0.5,0.5,512,512,262144,0.1786,-0.32283507427458646,4.638299533343826e-08,True,
training,CG_SHARED,train_content_006_mid_CG_SHARED,content_006,mid,single_unknown_source_group,88.23103152697934,1673766923,-0.05563295716577188,88.11190152351212,0.0013502052668486818,0.006625736597925425,-0.004123210906982422,0.0,0.0,0.0,0.0,-0.05563293757945509,1.4409591885942739,0.5,0.5,512,512,262144,0.17232623345113152,-0.3228351020713764,1.9586316790665137e-08,True,
training,G,train_content_006_high_G,content_006,high,single_unknown_source_group,91.4432,866536022,-0.016385721154924315,91.27211967916378,0.0018708916664795746,0.004834141116589308,-0.013273000717163086,0.0,0.0,0.0,0.0,-0.016385859837733108,1.1673299184359704,0.5,0.5,512,512,262144,0.1786,-0.09174535921010255,-1.386828087923675e-07,True,
training,CG_SHARED,train_content_006_high_CG_SHARED,content_006,high,single_unknown_source_group,148.4405090006516,866536022,-0.026599111938973685,148.16279835736293,0.001870854830384864,0.004834137391299009,-0.013271808624267578,0.0,0.0,0.0,0.0,-0.026599192937997174,1.4411349464407774,0.5,0.5,512,512,262144,0.28992286914189763,-0.09174547705636571,-8.099902348845944e-08,True,
training,G,train_content_007_low_G,content_007,low,single_unknown_source_group,91.4432,3258059327,0.12892663818432792,91.5379286063058,0.0010359283829283429,0.0037359679117798805,7.534027099609375e-05,0.0,0.0,0.0,0.0,0.12892662146734235,2.184162988200803,0.5,0.5,512,512,262144,0.1786,0.7218736740443893,-1.671698557359491e-08,True,
training,CG_SHARED,train_content_007_low_CG_SHARED,content_007,low,single_unknown_source_group,55.29993549356029,3258059327,0.077967902711364,55.35722038807346,0.0010358944183549296,0.0037359693087637424,7.534027099609375e-05,0.0,0.0,0.0,0.0,0.07796786422144653,1.4332829151998208,0.5,0.5,512,512,262144,0.10800768651085994,0.721873648349319,-3.848991747545938e-08,True,
training,G,train_content_007_mid_G,content_007,mid,single_unknown_source_group,91.4432,1559503308,-0.11461451270861134,91.35995349568121,0.0009103629829095413,-0.0060948338359594345,-0.011214971542358398,0.0,0.0,0.0,0.0,-0.1146145410618793,1.4646915011019561,0.5,0.5,512,512,262144,0.1786,-0.6417385929933446,-2.835326795569415e-08,True,
training,CG_SHARED,train_content_007_mid_CG_SHARED,content_007,mid,single_unknown_source_group,88.23103152697934,1559503308,-0.11058838576702579,88.15070752456312,0.000910382674055644,-0.0060946401208639145,-0.011215448379516602,0.0,0.0,0.0,0.0,-0.11058842690341741,1.4326469844597594,0.5,0.5,512,512,262144,0.17232623345113152,-0.6417385417896143,-4.113639162639515e-08,True,
training,G,train_content_007_high_G,content_007,high,single_unknown_source_group,91.4432,2872886054,-0.4163187979511737,91.30513157843954,0.001509881779732793,-0.0015805389266461134,0.014799833297729492,0.0,0.0,0.0,0.0,-0.4163188239823157,1.1609771877478972,0.5,0.5,512,512,262144,0.1786,-2.3310123065575237,-2.603114196420009e-08,True,
training,CG_SHARED,train_content_007_high_CG_SHARED,content_007,high,single_unknown_source_group,148.4405090006516,2872886054,-0.6758137922746941,148.21638681197507,0.0015098451910828038,-0.0015806312439963222,0.014800548553466797,0.0,0.0,0.0,0.0,-0.6758138094307764,1.426957503035147,0.5,0.5,512,512,262144,0.28992286914189763,-2.3310123629603323,-1.715608233254784e-08,True,
training,G,train_content_008_low_G,content_008,low,single_unknown_source_group,91.4432,694235077,0.08414909533561243,91.123417037048,0.0034970666266272874,-0.004706407431513071,0.010205268859863281,0.0,0.0,0.0,0.0,0.08414910427996691,2.1734346030614797,0.5,0.5,512,512,262144,0.1786,0.4711595483516933,8.944354479289984e-09,True,
training,CG_SHARED,train_content_008_low_CG_SHARED,content_008,low,single_unknown_source_group,55.29993549356029,694235077,0.05088885578275651,55.10654605965553,0.0034971005332778897,-0.004706295672804117,0.010206222534179688,0.0,0.0,0.0,0.0,0.05088880847910371,1.4291835580322731,0.5,0.5,512,512,262144,0.10800768651085994,0.4711595760144325,-4.730365280036786e-08,True,
training,G,train_content_008_mid_G,content_008,mid,single_unknown_source_group,91.4432,3892438674,-0.25832711044544243,91.2369849056117,0.002255116776187823,-0.001985677285119891,-0.011240482330322266,0.0,0.0,0.0,0.0,-0.25832714524908873,1.4625949478651137,0.5,0.5,512,512,262144,0.1786,-1.4464003944313686,-3.480364629826482e-08,True,
training,CG_SHARED,train_content_008_mid_CG_SHARED,content_008,mid,single_unknown_source_group,88.23103152697934,3892438674,-0.2492527416070186,88.03205849350414,0.0022551366569295538,-0.0019857152365148067,-0.01124119758605957,0.0,0.0,0.0,0.0,-0.2492527465156158,1.4306679502650812,0.5,0.5,512,512,262144,0.17232623345113152,-1.4464004499796719,-4.908597195374398e-09,True,
training,G,train_content_008_high_G,content_008,high,single_unknown_source_group,91.4432,664072537,0.0760622279788804,91.4544089646687,0.00012257843851370913,0.01245903130620718,0.00046372413635253906,0.0,0.0,0.0,0.0,0.07606224671670603,1.164739799771808,0.5,0.5,512,512,262144,0.1786,0.4258803358279978,1.873782562444859e-08,True,
training,CG_SHARED,train_content_008_high_CG_SHARED,content_008,high,single_unknown_source_group,148.4405090006516,664072537,0.12347245547587127,148.45871005401318,0.00012261513709518356,0.01245905552059412,0.0004630088806152344,0.0,0.0,0.0,0.0,0.12347247311485177,1.433621774467127,0.5,0.5,512,512,262144,0.28992286914189763,0.42588035859785817,1.76389804984467e-08,True,
training,G,train_content_009_low_G,content_009,low,single_unknown_source_group,91.4432,587602676,-0.20522814228129127,91.07156215117178,0.004064138709365254,-0.0003797780373133719,-0.006356000900268555,0.0,0.0,0.0,0.0,-0.20522814347947893,2.1295563496697603,0.5,0.5,512,512,262144,0.1786,-1.1490937417765468,-1.1981876602007446e-09,True,
training,CG_SHARED,train_content_009_low_CG_SHARED,content_009,low,single_unknown_source_group,55.29993549356029,587602676,-0.12411094865489247,55.07518699938446,0.0040641728090624355,-0.00037992894067429006,-0.006356954574584961,0.0,0.0,0.0,0.0,-0.12411097923497483,1.413452104145742,0.5,0.5,512,512,262144,0.10800768651085994,-1.1490936679068058,-3.0580082355236016e-08,True,
training,G,train_content_009_mid_G,content_009,mid,single_unknown_source_group,91.4432,2535536796,0.1429366291341042,91.68412572507421,0.002634703565428658,-0.004760251846164465,-0.0026731491088867188,0.0,0.0,0.0,0.0,0.14293672886108943,1.4443173779252723,0.5,0.5,512,512,262144,0.1786,0.8003170724193964,9.972698522542345e-08,True,
training,CG_SHARED,train_content_009_mid_CG_SHARED,content_009,mid,single_unknown_source_group,88.23103152697934,2535536796,0.13791561744381908,88.46349238090014,0.0026346836243177846,-0.004760256502777338,-0.0026733875274658203,0.0,0.0,0.0,0.0,0.13791563395017192,1.41349275467171,0.5,0.5,512,512,262144,0.17232623345113152,0.8003170189577048,1.65063528401177e-08,True,
training,G,train_content_009_high_G,content_009,high,single_unknown_source_group,91.4432,1667822381,0.0267737058212294,91.57549105637035,0.0014467019567376116,-0.0020096651278436184,-0.004254341125488281,0.0,0.0,0.0,0.0,0.026773810462277225,1.1599456502443248,0.5,0.5,512,512,262144,0.1786,0.14990876719613325,1.0464104782670347e-07,True,
training,CG_SHARED,train_content_009_high_CG_SHARED,content_009,high,single_unknown_source_group,148.4405090006516,1667822381,0.0434620033115527,148.655263693759,0.0014467391317451372,-0.0020095277577638626,-0.004254341125488281,0.0,0.0,0.0,0.0,0.04346182771078233,1.4199355410601266,0.5,0.5,512,512,262144,0.28992286914189763,0.14990884796425283,-1.756007703690443e-07,True,
training,G,train_content_010_low_G,content_010,low,single_unknown_source_group,91.4432,3993490407,0.22479805592723645,91.26822600142165,0.0019134719539380953,0.0030582190956920385,0.01067972183227539,0.0,0.0,0.0,0.0,0.2247979557529023,2.129219953271568,0.5,0.5,512,512,262144,0.1786,1.258667726356307,-1.0017433416109611e-07,True,
training,CG_SHARED,train_content_010_low_CG_SHARED,content_010,low,single_unknown_source_group,55.29993549356029,3993490407,0.135945786059825,55.19411873367384,0.0019135060274848579,0.00305811851285398,0.010680675506591797,0.0,0.0,0.0,0.0,0.13594576065025343,1.4123252446511823,0.5,0.5,512,512,262144,0.10800768651085994,1.258667697193532,-2.5409571557943877e-08,True,
training,G,train_content_010_mid_G,content_010,mid,single_unknown_source_group,91.4432,1826815916,-0.019201754014321004,91.44521569206644,2.2043105079833807e-05,0.009050879627466202,-0.004759550094604492,0.0,0.0,0.0,0.0,-0.019201741047552012,1.449308240729702,0.5,0.5,512,512,262144,0.1786,-0.10751262046092387,1.2966768991873323e-08,True,
training,CG_SHARED,train_content_010_mid_CG_SHARED,content_010,mid,single_unknown_source_group,88.23103152697934,1826815916,-0.018527236119303403,88.23297467143976,2.202336781965835e-05,0.009050884284079075,-0.0047605037689208984,0.0,0.0,0.0,0.0,-0.018527091664726214,1.4183897414170126,0.5,0.5,512,512,262144,0.17232623345113152,-0.10751256931845712,1.4445457718892385e-07,True,
training,G,train_content_010_high_G,content_010,high,single_unknown_source_group,91.4432,3071868805,-0.23785027123088898,91.41131707853287,0.00034866366735995325,-0.008377748541533947,0.005757808685302734,0.0,0.0,0.0,0.0,-0.23785047652044256,1.1594343240962883,0.5,0.5,512,512,262144,0.1786,-1.3317484391427155,-2.0528955357868028e-07,True,
training,CG_SHARED,train_content_010_high_CG_SHARED,content_010,high,single_unknown_source_group,148.4405090006516,3071868805,-0.38610435632988416,148.3887586297332,0.00034862701069134197,-0.008377796038985252,0.005756378173828125,0.0,0.0,0.0,0.0,-0.38610439395446505,1.4182563075128845,0.5,0.5,512,512,262144,0.28992286914189763,-1.33174853530065,-3.7624580895290194e-08,True,
training,G,train_content_011_low_G,content_011,low,single_unknown_source_group,91.4432,1928172804,0.1639683615860032,91.539622624331,0.0010544537410217274,-0.0006492467946372926,-0.010302066802978516,0.0,0.0,0.0,0.0,0.1639683317061147,2.1397949631732356,0.5,0.5,512,512,262144,0.1786,0.9180759327323806,-2.987988850788881e-08,True,
training,CG_SHARED,train_content_011_low_CG_SHARED,content_011,low,single_unknown_source_group,55.29993549356029,1928172804,0.09915925214451018,55.35824483550772,0.001054419710023319,-0.0006491689709946513,-0.010302066802978516,0.0,0.0,0.0,0.0,0.0991591946580117,1.4166515166746634,0.5,0.5,512,512,262144,0.10800768651085994,0.9180758828172839,-5.748649847814313e-08,True,
training,G,train_content_011_mid_G,content_011,mid,single_unknown_source_group,91.4432,1767039501,0.0543806549147714,91.43439483521722,9.629108323839682e-05,0.004672487732023001,-0.0007097721099853516,0.0,0.0,0.0,0.0,0.054380667408509,1.4477543563380562,0.5,0.5,512,512,262144,0.1786,0.30448295025067973,1.2493737600038912e-08,True,
training,CG_SHARED,train_content_011_mid_CG_SHARED,content_011,mid,single_unknown_source_group,88.23103152697934,1767039501,0.05247038384485636,88.2225339344483,9.631070139358734e-05,0.004672508221119642,-0.0007107257843017578,0.0,0.0,0.0,0.0,0.052470450812034386,1.4168989723531629,0.5,0.5,512,512,262144,0.17232623345113152,0.3044828566959654,6.696717802512353e-08,True,
training,G,train_content_011_high_G,content_011,high,single_unknown_source_group,91.4432,3750647965,-0.036275646640794745,91.36301662979679,0.0008768653131475663,-0.0008226296049542725,0.004566669464111328,0.0,0.0,0.0,0.0,-0.03627543654681986,1.1579221221161595,0.5,0.5,512,512,262144,0.1786,-0.20311112340870516,2.1009397488391812e-07,True,
training,CG_SHARED,train_content_011_high_CG_SHARED,content_011,high,single_unknown_source_group,148.4405090006516,3750647965,-0.0588865735709323,148.3103521206422,0.0008768285752026308,-0.0008225083001889288,0.004567623138427734,0.0,0.0,0.0,0.0,-0.058886679993861435,1.4157166780540467,0.5,0.5,512,512,262144,0.28992286914189763,-0.2031111714133572,-1.0642292913587426e-07,True,
training,G,train_content_012_low_G,content_012,low,single_unknown_source_group,91.4432,2795259703,0.22698335758996624,91.4426714181221,5.780439419240596e-06,-0.002334829419851303,-0.018254995346069336,0.0,0.0,0.0,0.0,0.22698348444732286,2.102407515542442,0.5,0.5,512,512,262144,0.1786,1.2709034579505387,1.268573566193254e-07,True,
training,CG_SHARED,train_content_012_low_CG_SHARED,content_012,low,single_unknown_source_group,55.29993549356029,2795259703,0.1372673486539595,55.299613957002464,5.814411083074709e-06,-0.002334763528779149,-0.018254518508911133,0.0,0.0,0.0,0.0,0.1372672871020164,1.4033709342480267,0.5,0.5,512,512,262144,0.10800768651085994,1.2709035170395726,-6.155194309798162e-08,True,
training,G,train_content_012_mid_G,content_012,mid,single_unknown_source_group,91.4432,2483308785,0.23481842937877306,91.55745406905154,0.0012494539676164039,-0.001721363514661789,0.004341840744018555,0.0,0.0,0.0,0.0,0.23481848933749383,1.4373413609675696,0.5,0.5,512,512,262144,0.1786,1.3147728408665904,5.995872076614006e-08,True,
training,CG_SHARED,train_content_012_mid_CG_SHARED,content_012,mid,single_unknown_source_group,88.23103152697934,2483308785,0.22656984746338849,88.34127038481475,0.0012494340814966378,-0.001721236272715032,0.004341840744018555,0.0,0.0,0.0,0.0,0.22656993283571403,1.4072327701667726,0.5,0.5,512,512,262144,0.17232623345113152,1.3147728173820932,8.53723255422878e-08,True,
training,G,train_content_012_high_G,content_012,high,single_unknown_source_group,91.4432,2328368279,-0.16047481229290272,91.2840252940491,0.0017406948351643776,0.005897711496800184,0.013649940490722656,0.0,0.0,0.0,0.0,-0.160474747411552,1.1523697371277828,0.5,0.5,512,512,262144,0.1786,-0.8985151864104295,6.488135073645651e-08,True,
